epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,21.9133,4.88407,67.069,2.87385,0,0,0,0,5.58624,68.0271,3.16857,0.00073025,0.00073025,0.00073025
23,22.6121,4.5159,67.4645,2.51116,0,0,0,0,5.58624,68.0271,3.16857,0.0007055,0.0007055,0.0007055
24,23.3149,4.45648,63.4131,2.5045,0,0,0,0,5.58624,68.0271,3.16857,0.00068075,0.00068075,0.00068075
25,24.0371,4.56705,105.737,2.56017,0,0,0,0,5.52781,69.6196,3.12688,0.000656,0.000656,0.000656
26,24.795,5.16533,81.276,3.17822,0,0,0,0,5.52781,69.6196,3.12688,0.00063125,0.00063125,0.00063125
27,25.5359,4.80199,56.5283,2.50391,0,0,0,0,5.52781,69.6196,3.12688,0.0006065,0.0006065,0.0006065
28,26.3339,4.22404,53.4975,1.94148,0,0,0,0,4.16417,45.9042,2.01017,0.00058175,0.00058175,0.00058175
29,27.2014,4.35723,60.3162,1.73663,0,0,0,0,4.16417,45.9042,2.01017,0.000557,0.000557,0.000557
30,28.0601,4.11128,37.3379,1.81064,0,0,0,0,4.16417,45.9042,2.01017,0.00053225,0.00053225,0.00053225
31,28.9117,3.67473,41.8622,1.65854,0,0,0,0,3.30007,35.4071,1.70988,0.0005075,0.0005075,0.0005075
32,29.7492,3.79258,39.2979,1.90789,0,0,0,0,3.30007,35.4071,1.70988,0.00048275,0.00048275,0.00048275
33,30.6638,3.63126,44.9478,1.77768,0,0,0,0,3.30007,35.4071,1.70988,0.000458,0.000458,0.000458
34,31.4502,3.76191,56.9377,1.9726,0,0,0,0,3.66725,34.9691,2.1208,0.00043325,0.00043325,0.00043325
35,32.2751,4.09957,38.295,1.8969,0,0,0,0,3.66725,34.9691,2.1208,0.0004085,0.0004085,0.0004085
36,33.0994,3.80747,43.3304,1.6948,0,0,0,0,3.66725,34.9691,2.1208,0.00038375,0.00038375,0.00038375
37,33.9423,3.24099,21.1962,1.58141,0,0,0,0,3.59374,32.7532,2.03626,0.000359,0.000359,0.000359
38,34.7902,3.27559,33.2349,1.63468,0,0,0,0,3.59374,32.7532,2.03626,0.00033425,0.00033425,0.00033425
39,35.6388,3.34297,27.7998,1.61908,0,0,0,0,3.59374,32.7532,2.03626,0.0003095,0.0003095,0.0003095
40,36.4537,3.66277,28.877,1.648,0,0,0,0,3.4894,35.572,1.92039,0.00028475,0.00028475,0.00028475
41,37.7619,3.15956,36.5012,1.51091,0,0,0,0,3.4894,35.572,1.92039,0.00026,0.00026,0.00026
42,38.6476,2.84186,39.8281,1.4526,0,0,0,0,3.4894,35.572,1.92039,0.00023525,0.00023525,0.00023525
43,39.6796,3.22815,39.9879,1.61636,0.00029,0.05,5e-05,2e-05,3.21173,29.8939,1.65023,0.0002105,0.0002105,0.0002105
44,40.5294,3.01791,42.1969,1.43591,0.00029,0.05,5e-05,2e-05,3.21173,29.8939,1.65023,0.00018575,0.00018575,0.00018575
45,41.3614,3.25409,36.9986,1.56621,0.00029,0.05,5e-05,2e-05,3.21173,29.8939,1.65023,0.000161,0.000161,0.000161
46,42.2286,2.79204,32.1576,1.37893,0,0,0,0,3.19491,29.5787,1.62717,0.00013625,0.00013625,0.00013625
47,43.0852,3.44213,51.0566,1.45979,0,0,0,0,3.19491,29.5787,1.62717,0.0001115,0.0001115,0.0001115
48,43.9215,3.02795,40.9413,1.41627,0,0,0,0,3.19491,29.5787,1.62717,8.675e-05,8.675e-05,8.675e-05
49,44.7605,3.17001,37.6132,1.44921,0.00053,0.1,0.00017,5e-05,2.73437,29.4255,1.3854,6.2e-05,6.2e-05,6.2e-05
50,45.636,3.26284,45.8985,1.37275,0.00053,0.1,0.00017,5e-05,2.73437,29.4255,1.3854,3.725e-05,3.725e-05,3.725e-05
