epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,74.4138,1.99824,13.8209,1.66641,0.00059,0.16667,0.05887,0.02369,2.49536,11.445,1.9598,0.00108004,0.00108004,0.00108004
76,75.1689,2.77361,13.0662,2.04711,0.86642,0.08864,0.09479,0.03011,2.43677,11.5657,2.00003,0.00107532,0.00107532,0.00107532
77,75.9197,2.71923,11.3129,1.90559,0.86642,0.08864,0.09479,0.03011,2.43677,11.5657,2.00003,0.00107061,0.00107061,0.00107061
78,76.6565,2.74054,11.216,1.84667,0.86642,0.08864,0.09479,0.03011,2.43677,11.5657,2.00003,0.00106589,0.00106589,0.00106589
79,77.393,2.54213,9.49851,1.73757,0.7638,0.1387,0.09433,0.03181,2.33944,10.8407,1.81207,0.00106118,0.00106118,0.00106118
80,78.1206,2.55892,9.25535,1.94728,0.7638,0.1387,0.09433,0.03181,2.33944,10.8407,1.81207,0.00105646,0.00105646,0.00105646
81,78.8552,2.34116,8.15615,1.79932,0.7638,0.1387,0.09433,0.03181,2.33944,10.8407,1.81207,0.00105174,0.00105174,0.00105174
82,79.5801,2.36841,8.34106,1.77874,0.7638,0.1387,0.09433,0.03181,2.33944,10.8407,1.81207,0.00104703,0.00104703,0.00104703
83,80.2782,2.32019,8.97087,1.79301,0.75154,0.11111,0.06521,0.02292,2.31825,10.9885,1.75685,0.00104231,0.00104231,0.00104231
84,80.5079,2.40669,9.53575,1.88029,0.75154,0.11111,0.06521,0.02292,2.31825,10.9885,1.75685,0.0010376,0.0010376,0.0010376
85,81.2522,2.30436,9.57786,1.70392,0.75154,0.11111,0.06521,0.02292,2.31825,10.9885,1.75685,0.00103288,0.00103288,0.00103288
86,81.9556,2.39852,8.76324,1.8158,0.75154,0.11111,0.06521,0.02292,2.31825,10.9885,1.75685,0.00102817,0.00102817,0.00102817
87,82.6076,2.06744,8.29562,1.59678,0.75522,0.11111,0.08186,0.02098,2.34533,10.9334,1.77468,0.00102345,0.00102345,0.00102345
88,83.2913,2.20078,9.9441,1.69825,0.75522,0.11111,0.08186,0.02098,2.34533,10.9334,1.77468,0.00101873,0.00101873,0.00101873
89,83.9747,2.39828,9.58307,1.91254,0.75522,0.11111,0.08186,0.02098,2.34533,10.9334,1.77468,0.00101402,0.00101402,0.00101402
90,84.6548,2.60333,12.5174,1.96014,0.75522,0.11111,0.08186,0.02098,2.34533,10.9334,1.77468,0.0010093,0.0010093,0.0010093
91,85.3156,2.29607,10.2366,1.72597,0.75509,0.11111,0.07502,0.02512,2.13083,10.0868,1.8344,0.00100459,0.00100459,0.00100459
92,85.9707,2.69833,15.9473,1.88395,0.75509,0.11111,0.07502,0.02512,2.13083,10.0868,1.8344,0.000999871,0.000999871,0.000999871
93,86.6451,2.01479,8.31705,1.45507,0.75509,0.11111,0.07502,0.02512,2.13083,10.0868,1.8344,0.000995156,0.000995156,0.000995156
94,87.3294,1.85108,8.55746,1.54234,0.74325,0.22222,0.06498,0.02042,2.04693,10.3344,1.71778,0.00099044,0.00099044,0.00099044
95,88.0937,2.16665,10.6387,1.70664,0.74325,0.22222,0.06498,0.02042,2.04693,10.3344,1.71778,0.000985724,0.000985724,0.000985724
96,88.763,2.1895,8.38312,1.62673,0.74325,0.22222,0.06498,0.02042,2.04693,10.3344,1.71778,0.000981008,0.000981008,0.000981008
97,89.4995,2.0906,7.90148,1.66276,0.74325,0.22222,0.06498,0.02042,2.04693,10.3344,1.71778,0.000976293,0.000976293,0.000976293
